,movieId,min(rating),max(rating),avg(rating)
5112,8169,2.5,4.0,3.2857142857142856
5113,8183,2.5,3.5,3.1666666666666665
5114,8188,3.5,3.5,3.5
5115,8189,3.0,3.0,3.0
5116,8190,4.0,4.0,4.0
5117,8191,4.0,4.0,4.0
5118,8195,4.0,4.0,4.0
5119,8196,3.5,3.5,3.5
5120,8197,4.0,4.0,4.0
5121,8199,1.0,4.0,2.5
5122,8207,3.5,4.5,4.083333333333333
5123,8225,4.0,4.0,4.0
5124,8228,0.5,5.0,3.6176470588235294
5125,8232,3.5,3.5,3.5
5126,8235,3.0,5.0,4.0
5127,8236,0.5,0.5,0.5
5128,8238,5.0,5.0,5.0
5129,8239,4.0,4.0,4.0
5130,8241,4.0,4.0,4.0
5131,8253,1.5,4.5,3.4
5132,8254,3.5,5.0,4.25
5133,8261,4.0,4.5,4.166666666666667
5134,8264,3.5,3.5,3.5
5135,8266,1.5,3.5,2.7
5136,8268,4.0,4.5,4.25
5137,8270,3.5,4.0,3.75
5138,8275,3.5,3.5,3.5
5139,8290,0.5,1.0,0.75
5140,8293,3.5,3.5,3.5
5141,8302,3.5,3.5,3.5
5142,8327,3.5,5.0,4.25
5143,8331,4.0,4.0,4.0
5144,8335,3.5,3.5,3.5
5145,8336,3.5,3.5,3.5
5146,8337,4.0,4.0,4.0
5147,8338,4.0,4.0,4.0
5148,8340,3.0,4.5,3.7857142857142856
5149,8341,3.5,4.5,3.8333333333333335
5150,8360,0.5,5.0,3.5760869565217392
5151,8361,1.0,4.5,3.05
5152,8362,2.0,3.5,2.75
5153,8363,3.0,4.5,3.75
5154,8364,2.5,4.0,3.375
5155,8366,3.0,5.0,3.892857142857143
5156,8368,2.0,5.0,3.913978494623656
5157,8369,2.0,3.5,2.6666666666666665
5158,8370,3.0,5.0,3.9583333333333335
5159,8371,0.5,5.0,3.3043478260869565
5160,8372,0.5,5.0,2.3
5161,8373,0.5,3.0,2.25
5162,8375,2.5,2.5,2.5
5163,8376,0.5,5.0,3.324324324324324
5164,8378,4.0,4.0,4.0
5165,8379,3.0,3.0,3.0
5166,8380,2.5,2.5,2.5
5167,8382,2.5,2.5,2.5
5168,8383,1.0,1.0,1.0
5169,8385,3.0,3.0,3.0
5170,8387,0.5,1.5,0.8
5171,8391,3.0,3.0,3.0
5172,8402,2.0,2.0,2.0
5173,8405,4.5,4.5,4.5
5174,8410,3.5,3.5,3.5
5175,8424,4.0,4.0,4.0
5176,8425,2.0,2.0,2.0
5177,8426,4.0,4.0,4.0
5178,8427,1.5,1.5,1.5
5179,8446,2.5,2.5,2.5
5180,8447,1.0,1.0,1.0
5181,8450,3.0,3.0,3.0
5182,8451,3.0,3.5,3.25
5183,8454,3.5,3.5,3.5
5184,8456,4.0,4.0,4.0
5185,8458,3.5,3.5,3.5
5186,8459,3.5,3.5,3.5
5187,8461,3.5,3.5,3.5
5188,8462,3.0,3.0,3.0
5189,8463,4.0,4.0,4.0
5190,8464,0.5,5.0,3.51
5191,8465,3.5,3.5,3.5
5192,8477,4.0,5.0,4.5
5193,8481,3.0,3.0,3.0
5194,8482,0.5,3.5,2.0
5195,8484,4.5,4.5,4.5
5196,8487,3.0,4.0,3.5
5197,8491,3.0,4.0,3.6666666666666665
5198,8492,3.0,3.5,3.25
5199,8493,1.5,4.0,3.0833333333333335
5200,8494,0.5,0.5,0.5
5201,8495,2.5,2.5,2.5
5202,8500,2.5,2.5,2.5
5203,8501,3.0,4.0,3.625
5204,8502,3.0,3.0,3.0
5205,8506,2.0,2.5,2.25
5206,8507,2.5,4.0,3.1666666666666665
5207,8511,4.5,4.5,4.5
5208,8512,3.5,3.5,3.5
5209,8518,3.5,3.5,3.5
5210,8521,0.5,3.5,2.0
5211,8526,1.5,3.0,2.5
5212,8528,0.5,5.0,3.551282051282051
5213,8529,0.5,5.0,3.3191489361702127
5214,8530,3.5,4.0,3.75
5215,8531,2.0,4.0,2.8333333333333335
5216,8532,2.5,2.5,2.5
5217,8533,1.0,5.0,3.5657894736842106
5218,8534,3.5,3.5,3.5
5219,8535,4.0,4.0,4.0
5220,8542,3.5,5.0,4.0
5221,8571,3.5,3.5,3.5
5222,8574,0.5,2.5,1.5
5223,8575,3.0,3.0,3.0
5224,8577,4.0,4.0,4.0
5225,8578,3.0,3.5,3.25
5226,8580,5.0,5.0,5.0
5227,8581,3.5,4.5,4.0
5228,8582,4.0,4.5,4.25
5229,8587,3.5,3.5,3.5
5230,8588,4.0,4.0,4.0
5231,8591,3.5,3.5,3.5
5232,8593,4.0,4.0,4.0
5233,8596,3.0,3.5,3.25
5234,8600,3.5,4.0,3.75
5235,8601,4.0,4.0,4.0
5236,8604,2.0,5.0,3.2
5237,8605,2.0,4.5,3.25
5238,8607,3.0,5.0,3.9
5239,8609,3.0,3.5,3.25
5240,8610,1.5,3.5,2.5
5241,8611,3.5,3.5,3.5
5242,8614,2.0,4.0,3.0
5243,8617,3.0,3.0,3.0
5244,8620,0.5,2.5,1.5
5245,8622,0.5,4.5,3.4864864864864864
5246,8623,2.0,4.0,3.272727272727273
5247,8626,1.5,1.5,1.5
5248,8632,0.5,0.5,0.5
5249,8633,2.0,4.5,3.5714285714285716
5250,8636,1.0,5.0,3.8037974683544302
5251,8638,1.0,5.0,3.7
5252,8640,1.0,4.5,2.9615384615384617
5253,8641,1.5,5.0,3.7719298245614037
5254,8643,2.5,5.0,3.2777777777777777
5255,8644,0.5,5.0,3.4918032786885247
5256,8645,3.0,4.5,3.9375
5257,8650,3.5,3.5,3.5
5258,8656,3.0,4.5,3.75
5259,8665,0.5,5.0,3.7866666666666666
5260,8666,0.5,2.0,1.3333333333333333
5261,8667,3.5,3.5,3.5
5262,8670,4.0,4.0,4.0
5263,8677,0.5,2.0,1.25
5264,8684,3.5,3.5,3.5
5265,8685,3.5,3.5,3.5
5266,8690,4.0,4.0,4.0
5267,8695,2.5,4.0,3.0
5268,8711,3.0,3.0,3.0
5269,8712,3.0,3.0,3.0
5270,8713,3.0,3.0,3.0
5271,8714,2.5,2.5,2.5
5272,8718,3.0,4.0,3.5
5273,8720,2.0,2.0,2.0
5274,8724,4.0,4.5,4.25
5275,8727,2.0,2.0,2.0
5276,8730,3.5,4.5,4.0
5277,8738,5.0,5.0,5.0
5278,8743,2.5,3.5,3.0
5279,8748,3.5,4.5,4.0
5280,8753,3.5,3.5,3.5
5281,8754,4.0,4.0,4.0
5282,8755,3.0,3.0,3.0
5283,8771,3.0,3.0,3.0
5284,8772,0.5,0.5,0.5
5285,8773,3.0,3.0,3.0
5286,8774,3.5,3.5,3.5
5287,8778,3.5,4.0,3.75
5288,8781,2.0,3.5,3.0416666666666665
5289,8782,2.5,3.0,2.75
5290,8783,1.0,5.0,3.1923076923076925
5291,8784,0.5,5.0,3.7083333333333335
5292,8795,4.5,4.5,4.5
5293,8796,2.0,5.0,3.1
5294,8798,2.0,5.0,3.7613636363636362
5295,8799,1.5,3.0,2.1666666666666665
5296,8800,4.5,4.5,4.5
5297,8804,5.0,5.0,5.0
5298,8807,0.5,5.0,3.4558823529411766
5299,8808,1.5,3.5,2.5
5300,8809,2.5,4.0,3.25
5301,8810,1.0,5.0,2.823529411764706
5302,8813,3.5,4.5,4.0
5303,8814,0.5,3.0,2.0
5304,8815,2.0,3.5,2.5
5305,8827,3.0,5.0,4.0
5306,8830,1.5,2.0,1.75
5307,8831,3.5,3.5,3.5
5308,8832,3.0,3.5,3.25
5309,8833,3.5,3.5,3.5
5310,8835,1.0,3.0,2.3333333333333335
5311,8836,2.5,4.0,3.3333333333333335
5312,8838,3.5,5.0,4.166666666666667
5313,8840,1.0,1.0,1.0
5314,8844,3.0,3.0,3.0
5315,8848,3.0,4.0,3.5
5316,8860,1.0,4.0,2.857142857142857
5317,8861,2.0,5.0,2.9285714285714284
5318,8864,2.0,3.5,2.6666666666666665
5319,8865,1.0,4.0,2.638888888888889
5320,8866,1.5,4.5,3.111111111111111
5321,8869,2.0,5.0,3.3333333333333335
5322,8870,2.0,3.5,2.5
5323,8873,2.0,5.0,3.7962962962962963
5324,8874,1.0,5.0,4.0064935064935066
5325,8875,4.0,4.0,4.0
5326,8879,2.0,4.0,3.25
5327,8880,2.0,4.0,3.4285714285714284
5328,8894,1.5,1.5,1.5
5329,8905,2.5,2.5,2.5
5330,8906,2.0,3.5,2.6666666666666665
5331,8907,0.5,3.5,2.3461538461538463
5332,8908,3.0,4.5,3.6666666666666665
5333,8910,1.0,5.0,3.4523809523809526
5334,8911,5.0,5.0,5.0
5335,8912,1.5,2.0,1.75
5336,8914,2.0,5.0,3.7941176470588234
5337,8915,3.5,3.5,3.5
5338,8916,2.5,3.5,3.0
5339,8917,1.0,5.0,3.46875
5340,8918,3.0,3.0,3.0
5341,8919,4.0,4.5,4.25
5342,8920,3.5,3.5,3.5
5343,8921,3.5,3.5,3.5
5344,8928,3.0,4.0,3.6666666666666665
5345,8933,4.0,4.0,4.0
5346,8934,1.0,1.0,1.0
5347,8937,2.5,4.5,3.5625
5348,8938,4.0,4.0,4.0
5349,8939,3.0,4.5,3.6666666666666665
5350,8943,1.0,2.5,1.75
5351,8946,2.5,3.0,2.75
5352,8947,1.5,3.0,2.3
5353,8948,2.0,3.0,2.3333333333333335
5354,8949,1.0,5.0,3.7435897435897436
5355,8950,2.0,5.0,3.986842105263158
5356,8951,1.0,4.0,3.0
5357,8952,3.5,3.5,3.5
5358,8954,4.0,4.0,4.0
5359,8955,3.0,3.0,3.0
5360,8957,0.5,5.0,3.1818181818181817
5361,8958,1.5,5.0,3.6842105263157894
5362,8959,2.0,3.5,2.5
5363,8961,0.5,5.0,3.836
5364,8964,3.0,3.0,3.0
5365,8965,1.0,5.0,3.1363636363636362
5366,8966,1.0,4.0,3.125
5367,8967,0.5,3.0,1.75
5368,8968,2.5,5.0,3.5833333333333335
5369,8969,1.0,5.0,3.025
5370,8970,1.0,5.0,3.609375
5371,8972,1.0,5.0,3.263157894736842
5372,8973,1.5,4.5,3.75
5373,8974,2.0,4.0,3.0
5374,8977,1.0,3.5,2.2
5375,8978,2.5,2.5,2.5
5376,8979,4.0,4.0,4.0
5377,8981,1.5,4.5,3.71875
5378,8982,3.0,3.0,3.0
5379,8983,2.0,4.5,3.52
5380,8984,0.5,5.0,3.2906976744186047
5381,8985,0.5,4.5,2.857142857142857
5382,8987,3.0,3.0,3.0
5383,8989,3.5,3.5,3.5
5384,8998,4.0,4.0,4.0
5385,9004,2.0,2.0,2.0
5386,9005,2.0,2.0,2.0
5387,9008,2.5,2.5,2.5
5388,9010,3.0,5.0,4.1
5389,9018,4.0,5.0,4.333333333333333
5390,25746,3.0,3.0,3.0
5391,25750,2.0,4.0,3.0
5392,25752,4.0,4.0,4.0
5393,25753,4.0,4.0,4.0
5394,25757,4.0,4.0,4.0
5395,25769,4.5,4.5,4.5
5396,25771,4.0,5.0,4.5
5397,25773,4.0,4.0,4.0
5398,25782,0.5,0.5,0.5
5399,25788,3.5,4.0,3.75
5400,25795,3.5,3.5,3.5
5401,25797,3.5,3.5,3.5
5402,25805,4.5,4.5,4.5
5403,25825,0.5,4.5,3.375
5404,25826,3.5,3.5,3.5
5405,25827,3.5,3.5,3.5
5406,25833,4.0,4.0,4.0
5407,25834,4.0,4.0,4.0
5408,25841,4.0,4.5,4.166666666666667
5409,25850,0.5,4.5,3.0
5410,25856,3.0,3.5,3.25
5411,25865,4.0,4.0,4.0
5412,25870,3.5,3.5,3.5
5413,25886,3.5,4.5,4.0
5414,25887,5.0,5.0,5.0
5415,25898,4.0,4.0,4.0
5416,25905,3.5,3.5,3.5
5417,25906,5.0,5.0,5.0
5418,25923,3.5,3.5,3.5
5419,25927,3.0,3.0,3.0
5420,25937,3.0,3.5,3.3333333333333335
5421,25940,3.5,3.5,3.5
5422,25946,3.5,3.5,3.5
5423,25947,5.0,5.0,5.0
5424,25952,4.0,4.0,4.0
5425,25959,2.5,2.5,2.5
5426,25962,3.0,3.0,3.0
5427,25963,4.0,4.0,4.0
5428,25996,3.5,3.5,3.5
5429,25999,3.5,3.5,3.5
5430,26002,3.5,3.5,3.5
5431,26003,4.5,4.5,4.5
5432,26038,4.0,4.0,4.0
5433,26048,4.5,4.5,4.5
5434,26052,1.5,4.0,2.75
5435,26059,4.5,4.5,4.5
5436,26073,5.0,5.0,5.0
5437,26078,5.0,5.0,5.0
5438,26082,4.0,5.0,4.5
5439,26084,3.5,5.0,3.9
5440,26095,0.5,0.5,0.5
5441,26116,4.0,5.0,4.5
5442,26122,4.5,4.5,4.5
5443,26124,2.0,2.0,2.0
5444,26131,3.0,5.0,4.3
5445,26133,2.5,5.0,4.0
5446,26142,2.0,2.0,2.0
5447,26147,5.0,5.0,5.0
5448,26150,4.5,4.5,4.5
5449,26151,3.5,3.5,3.5
5450,26152,2.5,3.5,3.0
5451,26158,4.0,4.0,4.0
5452,26159,3.5,4.0,3.75
5453,26169,5.0,5.0,5.0
5454,26171,0.5,5.0,3.1666666666666665
5455,26172,3.0,3.0,3.0
5456,26176,2.5,2.5,2.5
5457,26183,3.5,5.0,4.25
5458,26184,2.5,4.5,3.5
5459,26195,3.0,3.0,3.0
5460,26198,2.5,3.0,2.75
5461,26225,4.5,4.5,4.5
5462,26231,4.0,4.0,4.0
5463,26236,4.0,4.0,4.0
5464,26237,4.0,4.0,4.0
5465,26242,3.0,3.5,3.2
5466,26249,2.5,5.0,3.75
5467,26258,2.0,5.0,3.9
5468,26265,4.5,4.5,4.5
5469,26283,3.0,3.0,3.0
5470,26285,2.5,2.5,2.5
5471,26303,4.0,4.0,4.0
5472,26308,4.0,4.0,4.0
5473,26313,4.0,4.0,4.0
5474,26317,3.5,3.5,3.5
5475,26322,2.0,4.0,3.125
5476,26326,4.0,5.0,4.5
5477,26340,3.0,4.0,3.6666666666666665
5478,26344,3.0,3.0,3.0
5479,26347,4.0,4.0,4.0
5480,26350,5.0,5.0,5.0
5481,26357,4.0,4.0,4.0
5482,26359,4.5,4.5,4.5
5483,26365,2.5,2.5,2.5
5484,26366,5.0,5.0,5.0
5485,26375,3.0,4.0,3.6666666666666665
5486,26386,3.5,3.5,3.5
5487,26391,2.5,2.5,2.5
5488,26394,4.0,4.0,4.0
5489,26399,3.5,3.5,3.5
5490,26401,5.0,5.0,5.0
5491,26409,1.0,4.5,2.75
5492,26413,3.0,3.5,3.25
5493,26422,3.0,3.5,3.1666666666666665
5494,26429,4.0,4.0,4.0
5495,26444,3.5,4.5,4.0
5496,26453,4.0,4.0,4.0
5497,26464,3.0,3.0,3.0
5498,26467,3.0,3.0,3.0
5499,26471,3.5,5.0,4.375
5500,26472,3.5,3.5,3.5
5501,26492,2.0,4.0,3.0
5502,26498,3.0,3.0,3.0
5503,26504,3.0,3.5,3.25
5504,26510,1.5,3.0,2.25
5505,26523,3.5,3.5,3.5
5506,26524,4.5,4.5,4.5
5507,26527,4.0,4.0,4.0
5508,26528,4.0,5.0,4.5
5509,26539,3.0,3.0,3.0
5510,26542,2.5,3.5,3.0
5511,26547,3.5,5.0,4.25
5512,26554,4.0,4.5,4.25
5513,26555,2.0,3.5,2.75
5514,26562,3.0,3.0,3.0
5515,26564,3.5,3.5,3.5
5516,26567,2.0,2.0,2.0
5517,26578,4.0,4.5,4.166666666666667
5518,26585,3.0,4.5,3.8333333333333335
5519,26587,5.0,5.0,5.0
5520,26590,2.0,2.0,2.0
5521,26593,2.0,2.0,2.0
5522,26599,4.0,4.0,4.0
5523,26603,4.5,4.5,4.5
5524,26606,4.0,4.5,4.25
5525,26612,3.0,5.0,4.0
5526,26614,0.5,4.5,3.388888888888889
5527,26622,3.0,3.0,3.0
5528,26629,1.5,2.5,2.0
5529,26630,3.0,3.0,3.0
5530,26631,3.0,4.5,3.75
5531,26645,4.0,4.0,4.0
5532,26649,3.5,4.0,3.75
5533,26662,2.0,5.0,4.0588235294117645
5534,26676,2.5,2.5,2.5
5535,26680,3.0,5.0,3.8
5536,26681,3.0,5.0,4.0
5537,26686,1.0,2.5,1.5
5538,26693,4.0,4.0,4.0
5539,26694,3.5,3.5,3.5
5540,26695,3.5,3.5,3.5
5541,26696,0.5,0.5,0.5
5542,26700,2.0,2.5,2.25
5543,26701,3.0,3.0,3.0
5544,26704,4.0,4.0,4.0
5545,26712,4.0,4.0,4.0
5546,26713,4.5,4.5,4.5
5547,26717,0.5,0.5,0.5
5548,26726,2.5,2.5,2.5
5549,26729,3.5,4.0,3.8
5550,26732,4.0,4.0,4.0
5551,26736,4.5,4.5,4.5
5552,26741,1.5,1.5,1.5
5553,26743,2.5,2.5,2.5
5554,26745,2.5,2.5,2.5
5555,26750,3.0,3.5,3.25
5556,26761,3.0,3.0,3.0
5557,26764,0.5,2.0,1.25
5558,26765,2.0,3.5,2.75
5559,26776,2.0,5.0,3.892857142857143
5560,26777,4.0,4.0,4.0
5561,26778,2.0,4.0,3.0
5562,26782,2.0,2.0,2.0
5563,26791,1.5,1.5,1.5
5564,26792,1.5,1.5,1.5
5565,26796,3.5,3.5,3.5
5566,26797,3.0,3.0,3.0
5567,26810,4.5,5.0,4.833333333333333
5568,26812,2.5,3.0,2.75
5569,26819,2.5,2.5,2.5
5570,26828,1.5,1.5,1.5
5571,26838,3.0,3.0,3.0
5572,26840,5.0,5.0,5.0
5573,26849,5.0,5.0,5.0
5574,26854,2.5,2.5,2.5
5575,26861,3.5,3.5,3.5
5576,26865,1.0,5.0,3.375
5577,26870,2.0,3.5,2.6666666666666665
5578,26871,2.0,2.5,2.25
5579,26875,4.0,4.0,4.0
5580,26887,3.0,3.0,3.0
5581,26900,3.0,3.0,3.0
5582,26901,2.5,2.5,2.5
5583,26903,2.5,4.5,3.8
5584,26913,1.5,1.5,1.5
5585,26928,5.0,5.0,5.0
5586,26940,2.5,2.5,2.5
5587,26947,2.5,2.5,2.5
5588,26958,3.5,3.5,3.5
5589,26965,3.0,4.0,3.5
5590,26974,2.5,4.0,3.1666666666666665
5591,26985,4.5,4.5,4.5
5592,26999,3.0,3.0,3.0
5593,27002,3.5,3.5,3.5
5594,27003,3.0,3.0,3.0
5595,27006,3.5,3.5,3.5
5596,27008,1.0,1.0,1.0
5597,27020,3.0,3.5,3.4
5598,27022,4.0,4.0,4.0
5599,27032,3.0,4.0,3.5
5600,27036,3.0,3.0,3.0
5601,27074,1.5,1.5,1.5
5602,27075,3.0,3.0,3.0
5603,27105,2.5,2.5,2.5
5604,27124,2.0,2.0,2.0
5605,27134,4.0,4.0,4.0
5606,27140,3.0,3.0,3.0
5607,27155,2.0,2.0,2.0
5608,27156,4.0,4.5,4.3
5609,27176,4.5,4.5,4.5
5610,27178,4.0,4.0,4.0
5611,27186,4.0,4.0,4.0
5612,27193,2.5,5.0,3.875
5613,27246,4.0,4.0,4.0
5614,27251,1.0,4.5,2.75
5615,27255,3.5,3.5,3.5
5616,27266,3.5,4.5,4.071428571428571
5617,27306,1.5,1.5,1.5
5618,27311,2.0,5.0,3.5
5619,27317,3.0,4.5,3.75
5620,27320,5.0,5.0,5.0
5621,27328,4.5,4.5,4.5
5622,27329,4.0,4.0,4.0
5623,27368,3.5,4.5,4.0
5624,27369,4.0,4.0,4.0
5625,27370,4.5,4.5,4.5
5626,27373,5.0,5.0,5.0
5627,27397,3.0,5.0,4.25
5628,27408,2.5,4.0,3.3333333333333335
5629,27416,3.5,4.0,3.75
5630,27420,2.0,2.0,2.0
5631,27426,2.5,2.5,2.5
5632,27434,0.5,2.5,1.5
5633,27441,2.5,4.0,3.25
5634,27450,2.5,2.5,2.5
5635,27473,2.5,2.5,2.5
5636,27478,2.0,3.5,3.0
5637,27480,4.5,4.5,4.5
5638,27482,3.0,4.5,3.75
5639,27491,3.0,3.0,3.0
5640,27513,3.0,3.0,3.0
5641,27523,5.0,5.0,5.0
5642,27537,3.5,3.5,3.5
5643,27539,2.5,2.5,2.5
5644,27549,1.5,1.5,1.5
5645,27555,3.0,4.5,3.75
5646,27563,4.0,4.5,4.333333333333333
5647,27584,3.0,4.0,3.5
5648,27592,3.0,5.0,3.8
5649,27595,0.5,0.5,0.5
5650,27604,3.0,3.5,3.125
5651,27611,0.5,5.0,3.8157894736842106
5652,27618,2.0,3.5,2.75
5653,27619,4.5,4.5,4.5
5654,27627,4.5,4.5,4.5
5655,27644,3.5,3.5,3.5
5656,27660,1.5,5.0,3.7
5657,27664,3.0,3.5,3.25
5658,27667,3.0,3.0,3.0
5659,27674,3.0,4.0,3.75
5660,27683,2.0,2.0,2.0
5661,27685,1.5,2.0,1.75
5662,27689,2.5,2.5,2.5
5663,27692,3.5,3.5,3.5
5664,27695,3.0,3.0,3.0
5665,27704,5.0,5.0,5.0
5666,27705,1.5,1.5,1.5
5667,27706,1.5,4.5,3.16
5668,27708,4.0,4.0,4.0
5669,27716,4.5,4.5,4.5
5670,27721,3.0,5.0,3.6666666666666665
5671,27722,3.5,5.0,4.166666666666667
5672,27728,0.5,3.0,2.1666666666666665
5673,27731,3.0,5.0,3.75
5674,27741,3.0,4.5,3.8333333333333335
5675,27744,4.5,4.5,4.5
5676,27746,3.0,3.0,3.0
5677,27751,5.0,5.0,5.0
5678,27762,2.5,2.5,2.5
5679,27768,3.0,4.5,3.75
5680,27769,3.0,3.0,3.0
5681,27772,2.0,3.0,2.5833333333333335
5682,27773,1.0,5.0,4.089743589743589
5683,27776,4.5,4.5,4.5
5684,27778,3.0,3.0,3.0
5685,27784,1.5,1.5,1.5
5686,27788,1.0,4.0,3.0
5687,27790,3.0,4.0,3.5
5688,27793,1.0,2.0,1.5
5689,27801,3.0,5.0,4.0
5690,27802,3.0,3.0,3.0
5691,27803,3.0,5.0,4.0
5692,27808,2.0,4.0,3.3636363636363638
5693,27815,2.5,5.0,3.909090909090909
5694,27816,2.5,2.5,2.5
5695,27820,4.0,4.0,4.0
5696,27821,2.5,4.0,3.25
5697,27822,1.0,4.5,2.7
5698,27826,4.0,4.0,4.0
5699,27829,3.5,3.5,3.5
5700,27830,2.5,2.5,2.5
5701,27831,3.0,5.0,3.8157894736842106
5702,27834,4.0,4.5,4.333333333333333
5703,27837,2.5,3.0,2.875
5704,27838,3.0,4.5,3.75
5705,27839,1.5,3.5,2.3
5706,27846,3.0,5.0,3.9
5707,27850,3.5,4.0,3.75
5708,27865,2.0,3.5,2.75
5709,27866,3.5,3.5,3.5
5710,27869,4.5,4.5,4.5
5711,27873,2.5,3.5,3.1666666666666665
5712,27878,3.0,4.5,3.875
5713,27879,4.0,4.5,4.125
5714,27882,3.0,4.5,4.0
5715,27899,2.5,3.0,2.75
5716,27904,0.5,5.0,3.6136363636363638
5717,27905,3.5,3.5,3.5
5718,27912,1.0,4.5,3.3
5719,30707,0.5,5.0,3.8461538461538463
5720,30745,4.5,5.0,4.75
5721,30749,0.5,5.0,3.7916666666666665
5722,30793,0.5,4.5,3.0
5723,30803,4.0,5.0,4.5
5724,30810,1.0,5.0,3.4864864864864864
5725,30812,1.0,5.0,3.5285714285714285
5726,30816,1.0,5.0,3.1666666666666665
5727,30818,2.0,2.0,2.0
5728,30820,3.5,4.5,3.8333333333333335
5729,30822,2.5,4.5,3.4545454545454546
5730,30825,0.5,5.0,3.106060606060606
5731,30846,3.5,3.5,3.5
5732,30848,2.5,3.5,3.1666666666666665
5733,30850,3.0,4.5,3.75
5734,30883,1.5,1.5,1.5
5735,30890,3.0,3.0,3.0
5736,30894,2.0,4.0,2.5
5737,30898,3.0,3.5,3.1666666666666665
5738,30994,4.0,4.0,4.0
5739,31000,2.5,2.5,2.5
5740,31030,4.0,4.0,4.0
5741,31038,4.0,4.0,4.0
5742,31049,2.5,2.5,2.5
5743,31083,2.0,2.0,2.0
5744,31086,3.5,3.5,3.5
5745,31101,3.0,4.0,3.5
5746,31114,2.5,3.5,3.0
5747,31116,3.0,4.5,3.8333333333333335
5748,31123,2.5,2.5,2.5
5749,31150,2.0,2.0,2.0
5750,31162,3.0,3.0,3.0
5751,31184,3.0,4.5,3.8333333333333335
5752,31193,3.5,3.5,3.5
5753,31221,0.5,4.0,2.05
5754,31223,2.0,2.0,2.0
5755,31225,2.5,3.5,3.0714285714285716
5756,31260,3.5,3.5,3.5
5757,31297,3.5,3.5,3.5
5758,31309,3.5,3.5,3.5
5759,31364,4.0,5.0,4.7
5760,31367,2.0,2.0,2.0
5761,31410,1.0,5.0,3.875
5762,31420,2.5,4.0,3.1875
5763,31422,0.5,0.5,0.5
5764,31424,0.5,0.5,0.5
5765,31427,1.0,3.0,2.3333333333333335
5766,31431,1.5,2.5,2.0
5767,31433,1.0,4.5,3.1363636363636362
5768,31435,4.5,4.5,4.5
5769,31437,4.0,4.5,4.25
5770,31445,2.0,2.5,2.25
5771,31522,5.0,5.0,5.0
5772,31545,4.0,4.0,4.0
5773,31553,1.0,1.0,1.0
5774,31590,3.0,3.0,3.0
5775,31610,4.0,4.0,4.0
5776,31617,3.0,3.0,3.0
5777,31658,2.5,5.0,4.075
5778,31660,3.0,3.0,3.0
5779,31664,3.5,3.5,3.5
5780,31685,1.5,4.5,3.1666666666666665
5781,31692,0.5,0.5,0.5
5782,31694,3.0,3.5,3.25
5783,31696,1.0,5.0,3.4714285714285715
5784,31698,1.0,1.0,1.0
5785,31700,3.0,3.5,3.1666666666666665
5786,31702,4.0,4.0,4.0
5787,31737,3.5,3.5,3.5
5788,31804,2.0,4.5,3.25
5789,31851,3.0,3.0,3.0
5790,31867,3.0,3.0,3.0
5791,31878,0.5,5.0,3.5789473684210527
5792,31903,4.0,4.0,4.0
5793,31909,4.0,4.0,4.0
5794,31921,2.5,2.5,2.5
5795,31923,4.0,4.0,4.0
5796,31925,4.0,4.0,4.0
5797,31952,3.5,3.5,3.5
5798,31973,3.5,3.5,3.5
5799,32009,2.0,4.0,2.6666666666666665
5800,32011,1.5,3.0,2.1666666666666665
5801,32017,2.0,3.0,2.7142857142857144
5802,32019,0.5,4.0,2.4375
5803,32022,3.0,4.0,3.6666666666666665
5804,32029,2.0,4.0,3.05
5805,32031,0.5,5.0,3.026315789473684
5806,32058,2.0,2.0,2.0
5807,32060,3.0,3.0,3.0
5808,32116,2.5,2.5,2.5
5809,32139,4.0,4.0,4.0
5810,32179,4.0,4.0,4.0
5811,32213,1.5,3.5,2.6666666666666665
5812,32234,4.0,4.0,4.0
5813,32243,3.5,3.5,3.5
5814,32289,2.5,5.0,3.375
5815,32291,2.5,4.0,3.1
5816,32294,3.5,3.5,3.5
5817,32296,1.0,3.5,2.25
5818,32298,1.5,3.0,2.3333333333333335
5819,32300,2.0,3.5,2.8333333333333335
5820,32302,4.0,4.0,4.0
5821,32314,3.5,3.5,3.5
5822,32387,3.5,5.0,4.25
5823,32392,2.5,2.5,2.5
5824,32440,2.0,2.0,2.0
5825,32442,2.5,2.5,2.5
5826,32456,4.0,4.5,4.25
5827,32460,3.5,5.0,4.25
5828,32469,4.5,4.5,4.5
5829,32511,4.5,4.5,4.5
5830,32515,2.5,2.5,2.5
5831,32554,3.0,4.5,3.8333333333333335
5832,32582,4.5,5.0,4.75
5833,32584,2.5,4.0,3.125
5834,32587,0.5,5.0,3.857142857142857
5835,32589,2.0,2.0,2.0
5836,32596,2.5,4.0,3.0714285714285716
5837,32598,0.5,4.0,2.9375
5838,32600,3.5,3.5,3.5
5839,32620,3.5,3.5,3.5
5840,32632,3.5,3.5,3.5
5841,32649,4.0,4.0,4.0
5842,32657,3.5,4.5,4.25
5843,32659,2.5,2.5,2.5
5844,32666,1.0,1.0,1.0
5845,32728,4.0,4.0,4.0
5846,32743,3.0,3.0,3.0
5847,32770,4.0,4.5,4.25
5848,32799,3.5,3.5,3.5
5849,32862,4.0,4.0,4.0
5850,32875,3.0,3.0,3.0
5851,32892,0.5,5.0,2.75
5852,32898,3.0,4.5,3.5
5853,32906,3.5,3.5,3.5
